amount,amount_deviation,new_payee,transaction_velocity,unusual_hour,location_change,new_device,suspicious
4585.63,0.1091,0,3,1,0,0,0
2550.73,0.1199,0,2,0,0,0,0
1574.43,0.0233,1,0,0,1,0,0
1682.75,-0.1864,0,1,0,0,0,0
2310.75,-0.3221,0,1,1,0,0,0
2135.68,0.1425,0,3,0,0,0,0
3731.74,0.132,0,0,0,0,0,0
6144.8,0.685,1,3,0,0,0,0
896.97,-0.2435,0,1,0,0,0,0
2519.22,0.0659,0,1,0,0,0,0
902.35,0.0814,0,2,0,0,0,0
2362.26,-0.0727,0,2,0,0,0,0
1400.1,0.1529,1,2,0,1,0,0
2670.46,0.0065,0,0,0,0,0,0
464.39,-0.283,0,0,0,0,0,0
2305.19,1.6656,0,1,0,0,0,0
642.37,-0.0518,0,0,0,0,0,0
3522.84,1.8491,0,1,0,0,0,0
756.78,-0.0455,0,2,0,0,0,0
5121.0,0.1215,0,3,0,1,0,0
2989.15,0.5081,0,0,0,0,0,0
1312.64,-0.2809,0,0,0,0,0,0
2982.47,0.0446,0,1,0,0,0,0
2346.88,-0.1123,0,3,0,0,0,0
3496.39,0.0466,0,2,1,0,0,0
11659.36,2.0331,0,0,0,0,0,0
2755.36,-0.1304,1,1,1,0,0,0
4447.63,-0.0774,0,2,0,0,0,0
5451.89,0.9553,1,5,1,0,0,1
3904.84,1.2267,0,4,0,0,1,1
3115.39,0.0681,0,0,1,0,0,0
779.06,-0.3892,0,0,0,1,0,0
7277.24,1.0346,0,2,1,0,0,0
4133.82,0.4231,0,1,0,0,0,0
5196.95,0.2191,0,1,0,0,0,0
1888.52,0.0627,0,2,0,1,0,0
2119.44,0.1288,0,0,0,0,0,0
17903.44,2.9196,0,0,0,0,0,0
2786.1,0.1235,1,1,0,0,1,0
2118.44,-0.3612,0,0,0,0,0,0
3593.74,0.1288,0,1,0,0,0,0
1808.02,-0.1294,0,3,0,0,0,0
3494.7,-0.0642,0,0,1,1,0,0
1426.01,0.2833,0,1,0,0,0,0
5049.15,0.2277,0,1,0,0,0,0
3047.41,-0.0014,0,3,0,0,0,0
3063.38,0.0863,0,1,0,0,0,0
8057.29,0.6646,0,0,0,0,0,0
3128.82,0.2051,0,3,0,0,0,0
4180.14,0.0155,0,0,0,0,0,0
3599.27,-0.1163,0,3,0,0,0,0
2174.48,-0.334,0,0,0,0,0,0
5345.94,0.334,0,1,0,0,0,0
6091.31,0.4654,0,4,1,0,0,0
3636.01,1.6997,0,0,0,0,0,0
3881.38,0.1565,0,0,1,0,0,0
445.88,-0.1699,0,0,0,0,0,0
1410.39,-0.3446,0,1,0,0,0,0
1167.32,0.5089,0,1,1,0,0,0
2250.96,0.1061,0,0,0,0,0,0
1829.35,-0.0343,0,1,0,0,0,0
3904.6,-0.2117,0,0,0,0,0,0
3349.52,-0.21,0,1,0,0,0,0
531.43,-0.3837,0,0,0,0,0,0
3611.09,-0.1365,0,4,1,0,0,0
901.64,0.0353,0,2,0,1,0,0
764.36,0.1577,0,1,0,0,0,0
4615.82,-0.0345,0,0,0,0,0,0
3720.08,0.8878,0,4,0,0,0,1
2267.02,-0.081,0,0,0,0,0,0
2709.73,-0.1359,0,1,0,0,0,0
17940.54,2.7208,1,0,0,0,0,0
1225.88,0.0182,0,0,0,1,0,0
3739.08,-0.1128,0,0,0,0,0,0
4702.51,-0.0546,0,0,0,0,0,0
1927.57,0.3229,0,0,0,0,0,0
5656.84,0.2912,0,3,0,0,0,0
1424.85,-0.0361,0,1,0,0,0,0
727.11,-0.041,0,7,0,0,0,0
2066.64,0.4135,0,5,0,0,0,0
4130.79,0.0519,0,0,0,0,0,0
3110.25,-0.1752,0,1,0,0,0,0
5439.75,0.1754,0,4,0,0,0,0
3272.51,0.4945,0,0,0,0,0,0
1111.65,1.0124,0,2,0,1,0,0
2022.35,-0.1598,0,0,0,0,0,0
803.18,0.0469,0,0,1,0,0,0
3605.54,0.2621,1,3,0,0,0,0
3751.22,-0.1249,0,0,0,0,0,0
7640.71,1.173,0,0,0,0,0,0
1808.17,0.2388,0,3,0,0,0,0
8231.62,1.2767,0,0,0,0,0,0
1985.36,-0.1807,0,3,0,0,0,0
12112.97,2.5505,0,3,0,1,0,1
1526.82,-0.006,0,0,0,0,0,0
3960.27,0.9153,1,0,0,0,0,0
5804.14,0.1807,1,2,0,0,0,0
5012.45,0.4858,0,0,0,0,0,0
26575.3,5.3259,1,1,1,0,1,1
1162.31,-0.0412,0,0,0,0,0,0
3397.09,0.3264,0,0,0,0,0,0
754.46,-0.1658,0,0,0,0,0,0
3626.24,2.0283,0,0,0,1,0,0
670.23,-0.2529,0,0,0,0,0,0
15742.93,2.2514,1,0,0,0,0,1
21668.09,3.9498,0,2,0,0,0,0
3651.21,-0.0308,0,1,0,0,0,0
3325.03,-0.1105,1,0,0,1,0,0
2984.16,-0.0653,0,2,0,0,0,0
1810.76,-0.0932,0,0,0,0,0,0
2477.73,-0.0291,0,1,0,0,0,0
2664.67,-0.3339,0,2,0,0,0,0
1211.44,-0.137,0,1,0,0,0,0
4545.37,0.0999,0,1,0,0,0,0
3130.6,0.0865,0,0,0,0,0,0
6744.84,1.0659,0,0,0,0,0,0
4582.97,-0.0275,0,1,0,0,0,0
3882.22,0.1015,0,2,0,1,0,0
2270.58,-0.1931,0,0,0,0,0,0
3330.2,-0.1823,0,0,0,0,0,0
1176.97,-0.0676,0,0,0,0,0,0
13260.18,1.9492,1,0,0,0,0,0
642.75,0.1901,0,4,0,1,1,0
2521.51,0.0167,0,0,0,0,0,0
4340.03,0.2806,1,0,0,1,0,0
644.7,0.0702,0,0,0,0,0,0
6597.1,1.6792,0,0,0,0,0,0
1268.31,0.2737,0,0,0,0,1,0
2598.36,-0.0656,0,0,0,0,0,0
3521.57,1.2324,0,0,0,0,0,0
4859.33,0.0404,0,1,0,0,0,0
4745.32,0.0161,0,2,0,0,0,0
4617.81,0.0565,0,0,0,0,1,0
2604.25,-0.0949,0,2,0,0,0,0
2798.49,-0.2835,1,0,0,0,0,0
1799.85,0.4279,1,2,0,0,0,0
2756.69,-0.3748,0,1,0,0,1,0
2668.52,-0.1417,0,4,0,0,0,0
3337.7,0.3504,0,0,0,0,0,0
4191.04,0.1807,0,0,0,0,1,0
585.12,-0.1237,0,1,0,0,0,0
4199.26,0.0347,0,1,0,1,1,0
5415.48,0.239,0,0,0,0,0,0
4064.69,-0.1836,0,1,1,0,0,0
4561.88,-0.0514,0,1,0,0,0,0
1624.22,-0.2804,0,2,0,1,0,0
760.63,-0.0682,0,3,0,0,0,0
4743.89,0.0512,0,0,0,0,0,0
18022.55,3.2508,0,1,0,0,0,0
2851.37,-0.2949,0,0,0,0,0,0
12279.15,1.6559,0,0,0,0,0,0
2287.9,0.3658,0,0,0,0,0,0
6160.0,0.3355,0,7,0,0,0,0
2033.18,-0.2699,0,0,0,0,0,0
4283.73,0.1124,0,1,0,1,0,0
2987.23,-0.0085,0,0,0,0,0,0
1134.27,0.8089,0,2,1,1,0,1
3063.32,1.6686,0,6,0,0,0,0
16224.9,2.7169,1,3,0,0,0,1
974.1,-0.4473,0,1,0,0,0,0
1318.11,0.169,0,1,1,0,0,0
847.39,0.5867,0,0,0,0,0,0
3719.35,-0.0644,1,2,0,0,0,0
2188.6,-0.0518,0,0,0,0,0,0
4810.58,0.0834,0,2,0,0,0,0
1315.51,0.4556,0,1,0,0,0,0
2596.54,0.1274,0,1,0,0,0,0
3245.11,-0.1331,0,2,0,0,0,0
2375.03,0.0327,0,0,0,0,0,0
6205.6,0.287,0,0,0,1,0,0
5752.2,1.5041,0,1,0,0,0,0
15669.02,2.2173,0,0,0,0,0,0
3820.47,0.5855,0,0,0,0,0,0
3814.18,-0.1214,0,0,0,0,0,0
10377.41,1.5386,0,0,1,0,0,0
7298.2,0.5704,0,3,0,0,0,0
4121.98,0.1405,0,1,1,0,0,0
2183.15,-0.0429,0,0,0,1,0,0
8024.31,1.5542,0,2,0,0,0,0
721.88,0.2167,0,0,0,0,0,0
3892.43,-0.1981,1,4,0,0,0,0
2598.75,0.66,0,0,0,0,0,0
9317.4,1.1206,0,0,0,0,0,0
4941.28,0.2434,1,0,0,0,0,0
3891.54,0.2012,0,0,0,0,0,0
768.42,-0.1727,0,1,0,0,0,0
1579.39,0.0303,0,0,0,0,0,0
1999.97,-0.0287,0,0,0,1,0,0
10895.24,1.2355,0,1,0,0,1,0
8014.67,1.3448,0,0,0,0,0,0
1404.3,0.7171,0,3,0,0,1,0
2454.48,-0.2209,0,2,1,0,0,0
871.71,-0.1175,0,1,0,0,0,0
2774.5,-0.1125,0,3,1,0,0,0
2244.41,0.4583,0,1,0,0,0,0
1513.36,-0.2001,0,1,0,0,0,0
8088.95,0.6296,0,0,0,0,0,0
2329.46,-0.0412,0,0,0,0,0,0
2797.91,-0.0533,0,2,0,0,0,0
2537.87,-0.2482,0,5,0,0,0,0
544.98,-0.6964,0,2,0,0,0,0
852.86,-0.0397,0,1,1,0,0,0
6524.74,1.0395,0,0,0,0,0,0
3387.86,0.349,1,4,1,0,0,1
2025.11,0.0048,0,3,1,0,0,0
2954.12,0.5175,0,0,0,0,0,0
2919.25,-0.006,0,1,0,0,0,0
6032.95,0.3427,0,0,0,1,0,0
3745.61,0.36,0,5,0,0,0,0
952.95,0.0918,0,1,0,0,0,0
1096.87,-0.0892,0,1,1,0,0,0
3998.74,-0.1018,0,1,0,0,0,0
1453.47,-0.0965,0,2,1,0,0,0
13060.14,1.9737,0,0,0,0,0,0
3007.6,-0.1019,0,3,0,0,1,0
945.13,-0.2528,0,1,0,0,0,0
14960.5,3.2496,0,1,1,0,0,0
2422.63,-0.1637,0,0,0,0,0,0
6538.7,0.3082,1,0,0,0,0,0
1827.94,-0.0371,0,0,0,0,0,0
2539.49,0.198,0,0,1,0,0,0
8795.6,2.622,0,2,1,0,1,1
2187.08,0.2701,1,2,0,0,0,0
8446.3,1.5776,0,0,0,0,1,0
2034.85,0.2435,0,0,0,0,0,0
1988.64,-0.3417,0,2,0,0,1,0
1720.14,-0.1696,0,1,0,0,0,0
4697.24,0.1109,0,0,0,0,0,0
4516.12,0.1433,0,1,0,0,0,0
3623.95,0.4269,0,0,1,1,0,0
1330.43,-0.0872,0,1,0,0,0,0
647.47,-0.1455,0,1,0,0,0,0
3231.98,-0.0495,0,3,0,0,0,0
8208.94,1.7839,0,0,1,0,1,0
948.19,-0.0497,0,3,0,0,0,0
5719.91,0.5563,0,3,0,0,0,0
2446.63,0.4044,0,0,0,0,0,0
947.5,-0.2386,0,0,0,0,0,0
1242.85,0.0577,0,1,0,0,0,0
3549.93,-0.2776,0,0,0,0,1,0
1036.61,0.3392,0,1,0,0,0,0
3317.4,0.4246,0,1,0,0,0,0
7228.19,0.5803,0,0,0,0,0,0
3315.42,0.1745,0,1,0,0,0,0
847.58,-0.0971,0,3,0,0,0,0
7752.6,3.2705,0,2,0,0,1,0
8566.69,0.848,0,2,0,0,0,0
6814.65,0.8959,0,2,0,0,0,0
2925.36,-0.1118,0,2,1,0,0,0
1859.44,0.3885,1,0,0,0,0,0
4889.83,0.7468,0,0,1,0,0,0
976.84,0.001,1,0,0,0,0,0
4476.87,-0.0327,0,4,0,0,0,0
1911.74,-0.013,0,0,0,0,0,0
16179.04,3.835,0,0,0,0,0,0
2044.0,-0.0486,0,0,0,0,0,0
3111.99,-0.0122,0,0,0,0,0,0
2749.05,0.0029,0,3,0,0,0,0
957.92,0.1083,0,1,0,0,0,0
5099.16,0.2432,0,4,0,0,0,0
1429.35,-0.4829,0,2,0,0,0,0
2498.77,0.404,1,0,0,0,0,0
10893.81,1.7353,0,0,0,0,0,0
5720.22,0.828,0,2,0,0,0,0
12064.48,1.4548,0,1,0,0,0,0
4586.44,1.0937,0,1,0,1,0,0
7288.21,1.9545,0,0,0,0,0,0
3045.69,0.0035,0,2,0,0,0,0
775.76,-0.2282,0,0,0,0,0,0
2269.34,0.5182,0,1,0,0,0,0
9257.66,0.9051,0,0,0,0,0,0
4003.12,0.2256,0,3,0,1,0,0
2414.67,0.3732,0,0,0,0,1,0
4595.77,0.1411,0,0,0,0,0,0
1913.11,0.3226,0,0,0,0,0,0
3541.74,0.0828,0,0,0,0,0,0
4884.96,1.6282,0,2,0,0,0,0
3368.68,0.1671,0,0,0,0,0,0
2247.48,-0.1479,0,0,0,0,0,0
7900.37,0.8014,0,2,0,0,0,0
867.46,0.6705,0,0,0,1,0,0
4102.62,0.1064,0,0,0,0,0,0
3220.87,0.0097,1,1,0,0,0,0
3453.48,-0.0601,0,0,0,0,0,0
5743.12,0.2393,0,3,0,0,0,0
1761.18,1.4482,0,4,0,0,0,0
1715.26,-0.215,1,2,0,0,0,0
4647.47,-0.0332,0,1,0,0,0,0
5383.05,0.5721,0,1,0,0,0,0
609.31,0.046,0,0,0,0,0,0
5708.92,0.7384,0,1,0,0,0,0
4011.56,0.1089,0,3,1,0,0,0
2232.4,-0.2131,0,0,0,0,0,0
4025.07,0.0314,0,2,0,0,0,0
2039.87,-0.0636,0,0,0,0,0,0
1782.32,-0.4649,0,1,0,0,0,0
10210.59,1.6722,0,1,0,0,0,0
1028.53,0.1321,0,2,0,0,0,0
4810.55,0.1628,1,0,0,0,0,0
10612.86,2.2215,1,3,0,0,0,0
4186.2,0.1425,0,2,0,0,0,0
1208.26,-0.3484,0,1,0,0,0,0
2536.69,1.1715,0,0,1,0,0,0
4180.52,0.0544,0,0,0,0,0,0
3257.65,-0.3451,0,0,1,1,0,0
2326.66,0.194,0,1,0,0,0,0
3106.68,0.5566,0,1,0,0,0,1
7824.13,0.9829,0,1,0,0,0,0
14179.3,2.1661,0,1,0,0,0,0
1865.38,-0.2751,0,0,1,0,0,0
5698.5,0.3909,0,4,0,0,0,0
6251.31,0.4643,0,2,0,0,0,0
3250.88,0.18,0,5,0,0,0,0
2654.11,0.3274,0,0,1,0,0,0
11936.7,1.8341,0,0,0,0,1,0
1891.7,0.249,0,2,0,0,0,0
1114.46,-0.3397,0,1,0,0,0,0
1294.72,0.6531,0,1,0,0,0,0
1765.74,-0.0179,0,3,0,0,0,0
6474.34,1.5705,0,1,0,0,0,0
907.33,-0.0086,0,0,0,1,1,0
1617.63,-0.5068,0,1,0,0,0,0
5965.82,1.5863,0,1,0,0,0,0
4291.94,0.1556,0,1,0,0,0,0
6247.89,2.9295,0,4,0,0,0,1
6418.12,1.9323,0,1,0,0,0,0
16964.99,2.719,0,0,0,1,0,0
2441.36,1.2222,0,0,0,0,0,0
4398.97,1.707,0,2,1,0,0,0
1301.54,0.0162,0,4,0,0,0,0
2758.12,0.0424,0,0,0,0,0,0
6697.63,0.4746,1,6,0,0,0,0
4719.21,1.5955,0,0,0,0,0,0
1339.89,-0.0135,0,2,1,0,0,0
11414.66,1.3543,0,0,0,0,0,0
1992.25,0.0429,1,0,0,0,1,0
3173.17,0.0127,0,0,0,0,0,0
960.59,-0.0928,0,2,0,0,0,0
3873.83,-0.2183,0,3,0,0,0,0
4460.69,0.0263,0,0,0,0,1,0
12117.6,1.5646,0,1,0,0,0,0
11563.41,2.4881,0,0,0,0,1,0
4477.17,-0.0448,0,0,0,0,0,0
6579.19,0.5558,0,2,0,0,0,0
25500.61,6.1443,1,4,1,0,0,1
2130.44,0.0459,0,4,0,0,0,0
2504.11,0.1789,0,0,0,0,0,0
18000.22,2.9598,0,0,0,0,0,0
3786.89,0.528,1,0,0,0,0,0
922.41,0.2061,1,0,0,0,0,0
5283.52,0.1339,0,0,0,0,0,0
1541.19,1.089,0,1,0,0,0,0
1364.21,-0.1654,0,2,0,0,0,0
4002.86,-0.1165,0,0,0,0,0,0
3667.96,0.1736,0,0,0,0,0,0
2859.72,-0.0356,0,0,0,0,1,0
4761.68,0.2932,0,1,0,0,0,0
6670.58,1.9613,0,1,0,1,0,0
4073.09,-0.014,1,3,0,0,0,0
11763.19,1.4616,0,1,0,0,0,0
8368.99,1.095,0,0,0,0,0,0
10023.5,1.1436,0,1,0,0,0,0
4083.69,0.066,0,2,0,0,0,0
16369.17,3.2061,0,1,0,0,0,1
12877.11,3.8541,0,4,1,0,0,1
4859.41,0.5428,0,1,0,0,0,1
2424.66,-0.1225,0,3,0,0,0,0
1114.47,-0.1869,0,1,0,0,0,0
11710.64,1.5279,0,0,0,0,0,0
5425.02,0.598,0,0,0,0,0,0
2441.52,-0.2846,0,0,0,0,0,0
9918.58,1.7361,1,0,0,0,0,0
5318.69,0.2086,0,3,1,0,0,0
4026.85,0.1837,0,0,0,0,0,0
1732.85,0.3089,0,5,0,0,0,0
2088.89,0.084,0,0,1,1,0,0
3282.67,1.4336,0,0,0,0,0,0
840.31,-0.2115,0,0,0,0,0,0
11938.57,1.9127,0,1,0,0,0,0
5156.4,1.4325,1,2,1,0,0,1
3042.79,0.3183,0,5,0,0,0,0
2360.11,0.565,0,1,0,0,0,0
2510.09,0.4142,0,0,0,0,0,0
925.23,0.7462,0,0,1,0,0,0
5083.19,1.6104,0,3,0,0,0,0
5340.99,0.3967,0,0,0,0,0,0
6543.89,1.2647,0,0,0,0,0,0
4419.28,0.5893,0,0,0,0,0,0
969.14,0.0102,0,3,0,0,1,0
7946.59,1.5772,0,3,0,1,0,1
2701.83,0.1183,0,2,0,1,0,0
3784.28,-0.0832,0,0,0,0,0,0
3934.51,-0.0546,0,0,0,0,1,0
1693.87,0.2251,1,3,0,0,0,0
3732.62,0.1671,0,6,0,1,0,0
3281.82,-0.0578,1,2,0,1,0,0
3744.34,-0.0592,0,1,0,0,0,0
6860.65,1.006,0,0,1,0,0,0
2194.61,0.387,0,1,0,0,0,0
3814.48,-0.0213,0,0,0,0,0,0
13895.83,1.8116,0,3,0,0,0,0
1102.4,0.0146,0,0,0,0,0,0
751.58,-0.001,0,0,0,0,0,0
2746.41,0.0542,0,3,0,0,0,0
1244.77,0.1745,0,0,0,0,0,0
1076.62,-0.2041,0,1,1,0,1,0
2321.52,-0.1169,0,0,1,0,0,0
790.86,0.066,0,2,0,0,1,0
11709.02,3.2023,0,0,0,0,0,0
741.61,0.1267,0,0,1,0,0,0
1706.13,0.5937,0,0,0,0,0,0
3936.34,0.2083,0,0,0,0,0,0
2359.73,0.3539,0,1,0,0,0,0
1551.92,-0.0201,1,0,0,1,0,0
8498.39,1.8518,0,0,0,0,0,0
2381.7,-0.2019,0,0,0,0,0,0
3407.48,0.0576,0,1,1,0,0,0
2470.51,0.344,1,7,0,0,0,1
3069.25,-0.1328,0,4,0,0,0,0
2696.55,-0.1713,0,2,1,0,0,0
3784.06,0.2605,0,2,0,0,0,0
3145.66,1.1149,1,0,0,0,0,0
5448.2,0.1679,0,1,0,0,0,0
6449.92,0.3328,0,2,0,0,0,0
1368.01,0.0763,0,0,0,0,0,0
2090.87,-0.0752,0,0,0,0,0,0
2111.2,0.1885,0,0,0,0,0,0
3060.73,-0.3732,0,0,0,0,0,0
3066.15,0.047,0,0,0,0,0,0
2496.23,0.0165,0,0,0,0,0,0
1866.27,0.1469,0,0,0,0,0,0
1064.67,-0.2912,0,0,0,0,0,0
2447.93,0.7795,0,0,0,0,0,0
4133.31,0.0911,0,1,0,0,0,0
7267.25,0.9671,0,0,0,0,0,0
2921.24,0.3523,0,0,0,0,0,0
1710.62,-0.3581,1,0,0,0,0,0
2211.27,1.7377,1,0,0,0,0,0
1708.2,1.1528,0,0,0,0,0,0
3643.62,-0.0835,0,1,0,0,0,0
3452.5,0.2433,0,0,0,0,1,0
6763.32,1.7609,0,0,0,1,0,0
4104.87,0.0314,0,0,0,0,0,0
3809.25,0.3149,0,2,0,0,0,0
3840.06,0.1005,0,1,1,0,0,0
5314.09,0.0921,0,1,0,0,0,0
1853.59,-0.0492,0,0,0,0,0,0
3319.7,-0.0109,0,4,0,0,0,0
5010.99,0.037,0,2,0,0,0,0
1828.21,-0.344,0,0,0,0,0,0
3105.48,-0.1327,0,3,1,0,0,0
4158.49,-0.0032,0,3,0,0,1,0
1792.52,-0.2403,1,0,0,0,0,0
1620.79,0.1738,0,0,1,0,0,0
959.41,-0.0894,0,0,1,0,0,0
1916.85,0.2603,0,0,0,0,1,0
1411.03,-0.3477,0,2,1,0,0,0
8533.2,1.6591,0,2,0,1,0,0
10404.04,1.8029,0,0,0,0,0,0
5105.2,0.0528,0,3,0,0,0,0
3791.32,0.0482,0,0,0,0,0,0
3963.02,0.0367,0,0,0,0,0,0
1261.94,-0.1535,0,1,0,0,0,0
5155.98,1.4021,0,0,0,0,0,0
1839.26,-0.0992,0,4,0,0,0,0
4554.22,0.4592,0,3,0,0,0,0
18657.57,3.1046,0,2,1,0,0,0
3811.61,1.4343,0,2,0,1,1,1
20481.14,5.7877,1,2,0,1,0,1
2802.1,-0.4122,0,2,0,0,0,0
3808.87,-0.0935,1,2,0,0,0,0
6550.36,0.3368,0,2,0,0,0,0
1134.42,-0.0014,0,0,0,1,0,0
1780.43,-0.426,0,1,0,0,0,0
3630.57,-0.1941,0,1,0,0,0,0
5242.06,0.2528,0,1,0,0,0,0
3453.53,-0.101,0,0,0,0,0,0
1748.58,-0.2609,0,1,0,0,0,0
2133.87,-0.225,0,0,0,0,0,0
4191.33,0.2081,0,2,0,0,0,0
1150.78,-0.3257,0,0,0,0,0,0
4339.65,0.172,0,2,0,0,0,0
2986.17,0.0498,0,2,0,0,0,0
1219.26,-0.1969,0,1,0,0,0,0
1736.53,0.6353,0,0,0,0,0,0
4611.42,0.0547,1,1,1,0,0,0
1615.1,1.9657,0,0,0,0,0,0
3697.97,0.1004,0,1,0,0,0,0
2996.14,0.7239,0,0,0,0,0,0
914.56,-0.1206,0,0,0,0,0,0
12183.06,1.6987,0,1,0,0,0,0
9618.52,1.0317,0,3,0,0,0,0
2562.56,0.1136,0,1,0,0,0,1
536.27,-0.3858,0,0,0,0,0,0
2856.28,0.7428,0,0,0,0,0,0
5492.74,0.4109,0,2,1,0,0,0
4146.49,-0.134,0,2,0,0,0,0
1898.15,-0.2001,0,3,0,0,0,0
2368.43,0.8464,0,1,0,0,0,0
3576.73,1.5553,0,0,0,0,0,0
4305.65,0.1806,0,0,0,0,0,0
2905.44,0.1951,0,0,0,0,0,0
1461.91,0.353,0,0,0,0,0,0
1918.38,1.9257,0,0,0,0,0,0
1968.15,0.8577,0,2,0,1,0,0
5848.88,0.1981,0,0,0,0,0,0
2649.65,0.1121,0,0,0,0,0,0
6138.81,3.6944,0,2,0,0,0,0
4025.2,-0.1,0,1,0,0,0,0
1985.28,0.7805,0,0,0,0,0,0
3489.02,-0.2396,0,2,0,0,0,0
4691.65,0.099,0,2,0,1,0,0
8195.58,0.7612,0,0,0,0,0,0
2565.86,0.165,0,2,0,0,0,0
5728.76,0.4443,0,0,0,0,0,0
887.75,-0.1708,0,2,0,0,0,0
8197.07,0.7902,0,1,1,0,0,0
6137.13,0.4915,0,0,0,0,0,0
1295.37,0.0991,0,0,1,1,0,0
4494.03,0.168,0,0,0,0,1,0
4110.41,-0.0078,0,4,0,0,0,0
2216.2,0.3818,0,5,1,0,0,1
3335.72,-0.0411,0,1,0,0,0,0
1344.68,-0.2223,0,0,0,0,0,0
1350.63,-0.0869,0,0,0,0,0,0
790.54,0.4246,0,3,0,0,1,0
2764.15,-0.1284,0,0,0,0,1,0
2873.18,-0.1469,0,1,0,0,0,0
4664.54,-0.0433,1,2,0,0,0,0
4354.38,-0.002,0,0,0,0,0,0
1584.09,0.3658,0,3,0,0,0,0
4003.55,0.1316,0,1,0,0,0,0
1618.35,0.1564,0,2,0,0,0,0
4074.38,1.5931,0,4,1,0,0,0
4148.93,0.1207,0,0,0,1,0,0
3150.34,-0.1967,1,1,0,0,0,0
5460.23,0.1011,0,0,0,0,0,0
2208.48,-0.4021,0,0,0,0,0,0
2669.22,-0.3123,0,2,0,0,0,0
2050.86,-0.5821,0,0,0,0,1,0
1776.09,0.1552,0,0,0,0,0,0
726.93,-0.2356,0,2,0,0,0,0
3700.69,-0.1549,0,2,0,0,0,0
2960.2,-0.0365,0,1,0,1,0,0
4543.91,0.2741,0,0,0,0,0,0
1430.46,-0.0239,0,0,0,0,1,0
2255.88,0.1458,0,3,0,0,0,0
2149.01,-0.4459,0,1,1,0,0,0
2417.77,-0.2368,0,0,0,0,0,0
818.2,-0.1372,0,0,0,0,0,0
1343.62,-0.115,0,6,0,0,0,0
5772.49,0.6206,0,1,0,0,1,1
2897.3,-0.0284,0,0,0,0,0,0
2358.44,0.2321,0,0,0,0,0,0
3600.58,0.089,0,0,0,0,0,0
1295.49,0.2405,0,3,0,0,0,0
3344.47,0.0564,0,2,0,0,0,0
1939.57,0.1715,0,2,0,0,1,0
1956.24,-0.1602,0,2,0,0,0,0
4749.75,0.1339,0,0,0,0,0,0
714.38,-0.3684,0,2,0,0,0,0
1611.24,0.2094,0,3,0,0,0,0
1555.37,-0.5812,1,3,0,0,0,0
2737.6,0.1055,0,3,0,0,0,0
855.11,0.0327,0,3,0,0,0,0
2137.63,-0.4828,0,1,0,0,0,0
4564.04,0.0753,0,1,0,0,0,0
3117.18,-0.2024,0,1,0,0,0,0
2064.59,-0.1423,0,0,0,0,0,0
1719.93,0.3892,0,1,0,0,0,0
5388.47,0.3198,0,0,0,0,0,0
5091.71,0.0677,0,1,0,0,1,0
4813.2,0.1213,0,4,0,0,0,0
2274.33,-0.1822,0,2,0,0,0,0
2543.09,0.4104,0,0,0,0,0,0
2022.47,-0.0159,0,0,0,0,0,0
3790.63,0.0686,0,1,0,0,0,0
873.31,-0.2617,1,0,0,0,0,0
2105.51,0.0824,0,1,0,0,0,0
3888.17,-0.0734,0,0,0,0,0,0
8996.41,1.8409,0,2,0,0,0,0
1202.93,0.4682,0,1,1,0,0,0
9083.28,1.3467,0,1,0,0,0,0
6673.93,0.9221,1,2,0,0,0,0
5489.77,0.4224,0,1,0,0,0,0
2040.81,0.0115,0,1,0,0,0,0
2170.44,-0.3239,0,0,0,1,0,0
1618.62,-0.1623,0,1,1,0,0,0
9474.5,1.1389,0,0,0,0,0,0
3489.43,-0.0554,0,0,0,0,0,0
14481.7,2.7074,0,2,0,0,0,0
2116.92,-0.0267,0,1,0,0,1,0
3329.06,0.092,0,0,0,0,0,0
4334.35,0.89,0,0,0,0,0,0
8755.46,0.8288,1,2,0,1,0,1
3751.65,0.3679,0,1,0,0,0,0
2714.38,0.06,0,0,0,1,0,0
4453.36,0.2012,0,0,0,0,0,0
14186.0,3.6779,0,2,0,0,0,0
3298.88,-0.0378,0,0,0,0,0,0
3246.06,-0.0688,0,0,0,0,0,0
4492.23,0.2286,0,0,0,0,0,0
5600.34,0.1722,0,0,0,0,0,0
3125.5,-0.1616,1,2,1,0,0,0
1259.4,0.2912,0,0,0,1,0,0
4403.07,1.0435,0,0,0,0,0,0
15741.26,2.1946,1,2,0,1,0,1
2388.36,-0.393,0,1,0,0,0,0
13725.66,6.1535,0,5,1,0,1,1
2197.46,-0.1527,0,2,0,0,0,0
5259.31,1.405,0,2,0,0,0,0
5146.96,0.2107,0,1,0,1,0,0
12933.95,3.0994,0,0,0,0,0,0
3662.11,-0.1961,0,4,0,0,0,0
4804.28,0.0518,0,4,0,0,0,0
2709.3,0.1026,0,0,0,0,0,0
9801.51,1.179,0,2,1,0,1,1
2281.59,0.0087,0,3,0,0,0,0
1139.64,-0.2769,0,2,0,0,0,0
4303.55,0.5407,0,0,0,0,0,0
5963.7,0.3323,1,5,0,0,0,0
3701.45,0.0817,0,0,0,0,0,0
5398.99,0.3599,0,2,0,0,0,0
1788.91,0.0965,0,1,0,0,0,0
1165.0,-0.2055,0,0,0,0,0,0
1309.04,-0.0584,0,3,0,0,1,0
2683.66,-0.0637,0,2,0,0,1,0
1043.95,0.2004,1,2,0,0,0,0
24177.04,3.8684,0,0,0,0,0,0
